13.28502702,1.875838926,0.65
13.19890717,1.848993289,0.65
13.0254796,1.808724832,0.65
12.76296252,1.775167785,0.65
12.72168439,1.741610738,0.65
12.5034151,1.708053691,0.65
12.37185959,1.694630872,0.65
12.06420384,1.67114094,0.65
11.84563758,1.640939597,0.65
11.53976362,1.597315436,0.65
11.1893449,1.55704698,0.65
10.79438142,1.520134228,0.65
10.26578369,1.493288591,0.65
9.914474075,1.463087248,0.65
9.519510602,1.426174497,0.65
9.301241314,1.39261745,0.65
8.905386945,1.365771812,0.65
8.288293639,1.338926174,0.65
7.936390093,1.315436242,0.65
7.363841539,1.285234899,0.65
6.481558472,1.255033557,0.65
5.819326483,1.238255034,0.65
5.024054166,1.224832215,0.65
4.58098236,1.231543624,0.65
4.137316624,1.244966443,0.65
3.779770743,1.285234899,0.65
3.73225634,1.322147651,0.65
3.772346618,1.369127517,0.65
3.769080002,1.406040268,0.65
3.894102275,1.493288591,0.65
3.926471462,1.627516779,0.65
4.009324702,1.691275168,0.65
13.46023638,1.895973154,0.65
13.54279266,1.963087248,0.65
13.62772465,2.003355705,0.65
13.66751797,2.053691275,0.65
3.764328562,1.459731544,0.65
3.846290907,1.533557047,0.65
3.842727327,1.573825503,0.65
4.012294352,1.657718121,0.65
4.094553662,1.728187919,0.65
4.312822949,1.761744966,0.65
4.440814872,1.815436242,0.65
4.57029162,1.852348993,0.65
4.698580507,1.902684564,0.65
4.695610857,1.936241611,0.65
4.957830968,1.973154362,0.65
4.999109105,2.006711409,0.65
5.216487498,2.05033557,0.65
5.34626121,2.083892617,0.65
5.475440993,2.124161074,0.65
5.649462493,2.157718121,0.65
5.689849736,2.201342282,0.65
5.907822059,2.238255034,0.65
6.080952664,2.281879195,0.65
6.211023341,2.312080537,0.65
6.340500089,2.348993289,0.65
6.559066342,2.379194631,0.65
6.643404407,2.426174497,0.65
6.818019837,2.453020134,0.65
6.94660569,2.5,0.65
7.297024411,2.540268456,0.65
7.468670191,2.600671141,0.65
7.643285621,2.627516779,0.65
7.817307121,2.661073826,0.65
7.382550336,2.573825503,0.65
13.52259904,2.191275168,0.68
13.52556869,2.157718121,0.68
13.39549801,2.127516779,0.68
13.26602126,2.090604027,0.68
13.09259369,2.05033557,0.68
12.57349884,1.916107383,0.68
12.48797292,1.882550336,0.68
12.22723763,1.82885906,0.68
12.05202827,1.808724832,0.68
11.83375898,1.775167785,0.68
11.65914355,1.748322148,0.68
11.52877591,1.72147651,0.68
11.35505137,1.684563758,0.68
11.00374176,1.654362416,0.68
10.74122468,1.620805369,0.68
10.47870761,1.587248322,0.68
10.12769496,1.553691275,0.68
9.864583952,1.526845638,0.68
9.337471046,1.483221477,0.68
8.853418067,1.453020134,0.68
8.369662054,1.419463087,0.68
8.106848013,1.389261745,0.68
7.710399715,1.369127517,0.68
7.225752806,1.345637584,0.68
6.697749005,1.312080537,0.68
5.991566194,1.291946309,0.68
5.284195522,1.285234899,0.68
4.797172893,1.288590604,0.68
4.485359625,1.312080537,0.68
4.481796044,1.352348993,0.68
4.388252064,1.409395973,0.68
4.472590129,1.456375839,0.68
4.513571301,1.493288591,0.68
4.464869038,1.543624161,0.68
4.550691928,1.573825503,0.68
4.591673101,1.610738255,0.68
4.676308131,1.654362416,0.68
4.806081844,1.687919463,0.68
5.067411059,1.734899329,0.68
5.196887807,1.771812081,0.68
5.327255449,1.798657718,0.68
5.456435232,1.838926174,0.68
5.585615015,1.879194631,0.68
5.626002257,1.922818792,0.68
5.888519332,1.956375839,0.68
6.01859001,1.986577181,0.68
6.147769793,2.026845638,0.68
6.18904793,2.060402685,0.68
6.362178535,2.104026846,0.68
6.624992576,2.134228188,0.68
6.753578428,2.181208054,0.68
6.927005999,2.22147651,0.68
7.056779711,2.255033557,0.68
7.142305636,2.288590604,0.68
7.273267209,2.308724832,0.68
7.315733207,2.32885906,0.68
7.446991744,2.345637584,0.68
7.576765457,2.379194631,0.68
7.839282533,2.412751678,0.68
7.8811546,2.439597315,0.68
8.011819208,2.463087248,0.68
8.269881808,2.546979866,0.68
8.488448061,2.577181208,0.68
8.617924808,2.61409396,0.68
8.792540239,2.640939597,0.68
8.967155669,2.667785235,0.68
8.965373879,2.687919463,0.68
8.097345133,2.496644295,0.68
12.35790224,1.852348993,0.68
12.7487082,1.936241611,0.68
12.83423413,1.969798658,0.68
12.96489873,1.993288591,0.68
13.0076617,2.010067114,0.68
13.15525331,2.342281879,0.7
13.07061828,2.298657718,0.7
12.98717111,2.241610738,0.7
12.94618994,2.204697987,0.7
12.90402091,2.181208054,0.7
12.90639663,2.154362416,0.7
12.82027677,2.127516779,0.7
12.7784047,2.100671141,0.7
12.69347271,2.060402685,0.7
12.56458989,2.016778523,0.7
12.43422225,1.989932886,0.7
12.39235018,1.963087248,0.7
12.08647621,1.919463087,0.7
11.95789036,1.872483221,0.7
11.7835719,1.842281879,0.7
11.56530261,1.808724832,0.7
11.39009325,1.788590604,0.7
11.17241789,1.748322148,0.7
10.86624696,1.708053691,0.7
10.6485716,1.667785235,0.7
10.38635149,1.630872483,0.7
10.07958662,1.597315436,0.7
9.772227832,1.570469799,0.7
9.376967393,1.536912752,0.7
9.15840114,1.506711409,0.7
8.718298984,1.479865772,0.7
8.278196828,1.453020134,0.7
7.79473778,1.416107383,0.7
7.399180377,1.38590604,0.7
6.69329453,1.362416107,0.7
5.988002613,1.332214765,0.7
5.546712597,1.318791946,0.7
5.146106789,1.345637584,0.7
5.096513631,1.406040268,0.7
5.08641682,1.520134228,0.7
5.046920473,1.466442953,0.7
5.172536675,1.546979866,0.7
5.253608125,1.630872483,0.7
5.25687474,1.593959732,0.7
5.428223555,1.657718121,0.7
5.601948091,1.694630872,0.7
5.819029518,1.741610738,0.7
5.687474016,1.728187919,0.7
5.860901586,1.768456376,0.7
5.902773653,1.795302013,0.7
5.899804003,1.82885906,0.7
6.117776326,1.865771812,0.7
6.247253074,1.902684564,0.7
6.332778999,1.936241611,0.7
6.462552711,1.969798658,0.7
6.680228069,2.010067114,0.7
6.810001782,2.043624161,0.7
6.983726317,2.080536913,0.7
7.025004454,2.11409396,0.7
7.240898022,2.174496644,0.7
7.242976777,2.151006711,0.7
7.37275049,2.184563758,0.7
7.635267565,2.218120805,0.7
7.677436598,2.241610738,0.7
7.763556453,2.268456376,0.7
7.806022451,2.288590604,0.7
7.936093128,2.318791946,0.7
8.021916018,2.348993289,0.7
8.107144978,2.38590604,0.7
8.281760409,2.412751678,0.7
8.456672804,2.436241611,0.7
8.719189879,2.469798658,0.7
8.849260557,2.5,0.7
8.979925165,2.523489933,0.7
9.15483756,2.546979866,0.7
9.372512918,2.587248322,0.7
9.590485241,2.624161074,0.7
9.588109521,2.651006711,0.7
9.894874384,2.684563758,0.7
12.25218269,2.546979866,0.72
12.21149849,2.506711409,0.72
12.21624993,2.453020134,0.72
12.17526875,2.416107383,0.72
12.17972323,2.365771812,0.72
12.18328681,2.325503356,0.72
12.14230564,2.288590604,0.72
12.19041397,2.244966443,0.72
12.10637287,2.194630872,0.72
12.10963948,2.157718121,0.72
12.02648928,2.097315436,0.72
11.85424957,2.043624161,0.72
11.7699115,1.996644295,0.72
11.59767179,1.94295302,0.72
11.33604561,1.899328859,0.72
11.03017165,1.855704698,0.72
10.81427808,1.795302013,0.72
10.50751321,1.761744966,0.72
10.37803647,1.724832215,0.72
9.894874384,1.684563758,0.72
9.765100671,1.651006711,0.72
9.458632773,1.61409396,0.72
9.106729227,1.590604027,0.72
8.711468789,1.55704698,0.72
8.359565243,1.533557047,0.72
8.097345133,1.496644295,0.72
7.656946012,1.473154362,0.72
7.437488864,1.453020134,0.72
6.996792778,1.432885906,0.72
6.688840055,1.412751678,0.72
6.159054463,1.399328859,0.72
5.891785948,1.419463087,0.72
5.888519332,1.456375839,0.72
5.885549682,1.489932886,0.72
5.971372572,1.520134228,0.72
6.01383857,1.540268456,0.72
6.054522777,1.580536913,0.72
6.096394845,1.60738255,0.72
6.225277662,1.651006711,0.72
6.223198907,1.674496644,0.72
6.263883115,1.714765101,0.72
6.393359862,1.751677852,0.72
6.610738255,1.795302013,0.72
6.738136248,1.855704698,0.72
6.823662173,1.889261745,0.72
6.997683673,1.922818792,0.72
7.082615668,1.963087248,0.72
7.256934133,1.993288591,0.72
7.342757023,2.023489933,0.72
7.428282948,2.05704698,0.72
7.602304449,2.090604027,0.72
7.776919879,2.117449664,0.72
7.862445804,2.151006711,0.72
7.948565659,2.177852349,0.72
8.121696264,2.22147651,0.72
8.295420799,2.258389262,0.72
8.468551405,2.302013423,0.72
8.686820693,2.33557047,0.72
9.865177882,2.520134228,0.72
10.03919938,2.553691275,0.72
10.30171646,2.587248322,0.72
10.47633189,2.61409396,0.72
10.73884896,2.647651007,0.72
10.91376136,2.67114094,0.72
8.90449605,2.375838926,0.72
9.079408446,2.399328859,0.72
9.122468373,2.412751678,0.72
