sample_size,sample_method,kernel,alpha,MSE of GPR,MSE of Polynomial Fit,Integral Absolute Error of GPR,Integral Absolute Error of Polynomial Fit
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.00015675298667152776,0.0004105676612055906,3.530268929784577,5.095878020661854
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0021850319072014546,0.0004105676612055906,14.676833154784342,5.095878020661854
20,systematic,"22.4**2 * ExpSineSquared(length_scale=1, periodicity=3)",1e-06,0.18813574160868218,0.0004105676612055906,141.77283649082528,5.095878020661854
20,systematic,0.316**2 * DotProduct(sigma_0=1) ** 2,0.001,0.0007639730295762547,0.0004105676612055906,8.791662560970288,5.095878020661854
20,systematic,"0.01**2 * Matern(length_scale=1, nu=1.5)",1e-05,0.0042749606237454775,0.0004105676612055906,19.888263455441816,5.095878020661854
