37.74325581395348, 2.496106976744188
38.42976744186046, 2.5265550387596916
39.11627906976744, 2.555180878552973
39.80279069767442, 2.581528940568477
40.48930232558139, 2.6033214470284256
41.175813953488365, 2.6201028423772628
41.84325581395348, 2.6304958656330766
42.377209302325575, 2.638081395348839
43.97906976744186, 2.634871317829459
44.837209302325576, 2.625781395348839
45.52372093023256, 2.6115850129198983
46.038604651162785, 2.585448837209304
46.43906976744186, 2.5474046511627924
46.667906976744185, 2.5065317829457383
46.896744186046504, 2.40871447028424
46.667906976744185, 2.3124651162790713
46.896744186046504, 2.4601922480620173
46.896744186046504, 2.3494922480620173
47.06837209302325, 2.38594093023256
