sample_size,sample_method,kernel,alpha,MSE of GPR,MSE of LS Paraboloid Fit,Integral Absolute Error of GPR,Integral Absolute Error of LS Paraboloid Fit
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644526384659e-05,9.715877791876584e-05,1.798821219912046,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644619962595e-05,9.715877791876584e-05,1.7988212119192768,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.9886445971484064e-05,9.715877791876584e-05,1.79882121295849,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.0011283310103404488,9.715877791876584e-05,10.556057180363343,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.0001780036710085142,9.715877791876584e-05,4.108818907512777,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.006901435080065081,9.715877791876584e-05,28.336425182434823,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644429979097e-05,9.715877791876584e-05,1.7988211928453965,2.8220216824814432
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.0012393021761882802,9.715877791876584e-05,11.276571693629196,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,8.169258849358174e-05,9.715877791876584e-05,2.3325613909789515,2.8220216824814432
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644769513678e-05,9.715877791876584e-05,1.798821229756072,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644781244188e-05,9.715877791876584e-05,1.7988212418950267,2.8220216824814432
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,8.176879249996808e-05,9.715877791876584e-05,2.33359646843014,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.49698566408095163,9.715877791876584e-05,261.9594795730409,2.8220216824814432
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.006901432800775656,9.715877791876584e-05,28.336419616855952,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.4969679316629051,9.715877791876584e-05,261.9547958240877,2.8220216824814432
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.0011283310097453974,9.715877791876584e-05,10.55605717420196,2.8220216824814432
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.0007431828595355914,9.715877791876584e-05,8.54165444790976,2.8220216824814432
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,8.176125711494897e-05,9.715877791876584e-05,2.333494017399256,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.0012393022026809546,9.715877791876584e-05,11.276571818916398,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,8.169265904197796e-05,9.715877791876584e-05,2.3325622112623234,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,7.42037018798594e-05,9.715877791876584e-05,2.2302592077538437,2.8220216824814432
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,5.652760268668458e-05,9.715877791876584e-05,2.0108849486798706,2.8220216824814432
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-08,8.100759696027194e-05,9.715877791876584e-05,2.323189809138344,2.8220216824814432
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644799908214e-05,9.715877791876584e-05,1.798821231259035,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,8.176886316949254e-05,9.715877791876584e-05,2.333597293642593,2.8220216824814432
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.49698566408095163,9.715877791876584e-05,261.9594795730409,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644459466252e-05,9.715877791876584e-05,1.798821197672442,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,8.176117999387082e-05,9.715877791876584e-05,2.3334931263711125,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.4969679316628894,9.715877791876584e-05,261.9547958240836,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,7.420368319310007e-05,9.715877791876584e-05,2.230258970494707,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,5.6527600548563654e-05,9.715877791876584e-05,2.010884925366594,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.9886451277251425e-05,9.715877791876584e-05,1.7988212683677387,2.8220216824814432
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-08,8.100756543489893e-05,9.715877791876584e-05,2.323189445418101,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,8.176871584653716e-05,9.715877791876584e-05,2.3335956020169766,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.0011283310103978367,9.715877791876584e-05,10.556057180957561,2.8220216824814432
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.0007431828559412142,9.715877791876584e-05,8.54165438866882,2.8220216824814432
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.9886447210499295e-05,9.715877791876584e-05,1.7988212274267743,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.006901434026137357,9.715877791876584e-05,28.33642260894964,2.8220216824814432
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.0012393022034623297,9.715877791876584e-05,11.276571822611617,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-06,5.1696255525666755e-05,9.715877791876584e-05,1.9474594231123812,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644792705156e-05,9.715877791876584e-05,1.798821232326867,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.9886447064762005e-05,9.715877791876584e-05,1.798821227328723,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.9886450188676035e-05,9.715877791876584e-05,1.798821268084996,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.9886448692998044e-05,9.715877791876584e-05,1.7988212285276874,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,8.16925784922691e-05,9.715877791876584e-05,2.332561292182432,2.8220216824814432
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644647946458e-05,9.715877791876584e-05,1.798821213867251,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,8.17689788675456e-05,9.715877791876584e-05,2.33359866014884,2.8220216824814432
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.49698566408095585,9.715877791876584e-05,261.959479573042,2.8220216824814432
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644673333652e-05,9.715877791876584e-05,1.7988212213514811,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,8.17688169007797e-05,9.715877791876584e-05,2.3335967630117826,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.4969679316628894,9.715877791876584e-05,261.9547958240835,2.8220216824814432
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,8.176099098637045e-05,9.715877791876584e-05,2.333490914752896,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644699910576e-05,9.715877791876584e-05,1.7988212315584933,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,7.420369462930303e-05,9.715877791876584e-05,2.230259113855543,2.8220216824814432
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.006901434027149298,9.715877791876584e-05,28.33642261142059,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.001128331010570402,9.715877791876584e-05,10.556057182744361,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.00017800370281357677,9.715877791876584e-05,4.108819336609635,2.8220216824814432
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-06,5.169627412753797e-05,9.715877791876584e-05,1.9474595573092623,2.8220216824814432
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,5.652760316855954e-05,9.715877791876584e-05,2.01088498086062,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-08,8.100756507968544e-05,9.715877791876584e-05,2.323189440706389,2.8220216824814432
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,8.169250348071815e-05,9.715877791876584e-05,2.3325604066696455,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.0012393021991380087,9.715877791876584e-05,11.27657180216136,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.9886450385324254e-05,9.715877791876584e-05,1.7988212596406503,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,8.176885308978372e-05,9.715877791876584e-05,2.3335971699159037,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644604643329e-05,9.715877791876584e-05,1.7988212177450718,2.8220216824814432
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.4969679316629044,9.715877791876584e-05,261.95479582408757,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,8.17612548308943e-05,9.715877791876584e-05,2.3334939880096313,2.8220216824814432
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.49698566408095163,9.715877791876584e-05,261.9594795730409,2.8220216824814432
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.9886448522456233e-05,9.715877791876584e-05,1.7988212373867236,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,0.0008032380517843234,9.715877791876584e-05,6.183140689027038,2.8220216824814432
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,7.4203758530773e-05,9.715877791876584e-05,2.2302598986863815,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,5.6527604524623674e-05,9.715877791876584e-05,2.0108849932099644,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.001128331010984559,9.715877791876584e-05,10.556057187032694,2.8220216824814432
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.00017800368593179328,9.715877791876584e-05,4.108819105346838,2.8220216824814432
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.006901433971732088,9.715877791876584e-05,28.336422476102623,2.8220216824814432
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,3.988644825460649e-05,9.715877791876584e-05,1.7988212505809302,2.8220216824814432
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.00072917323123336,9.715877791876584e-05,8.512211816183841,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",100,0.49698566408095163,9.715877791876584e-05,261.9594795730409,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541471214041633,9.715877791876584e-05,6.829460640100667,2.8220216824814432
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-07,0.0005541509879190794,9.715877791876584e-05,6.829553401002169,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-06,0.000554186191506551,9.715877791876584e-05,6.830396713195594,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",10,0.4969679316628894,9.715877791876584e-05,261.9547958240835,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-07,0.0005541510003702223,9.715877791876584e-05,6.8295537149618255,2.8220216824814432
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",10,0.49696793166290043,9.715877791876584e-05,261.95479582408643,2.8220216824814432
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-09,0.0005541471300169127,9.715877791876584e-05,6.829460809681446,2.8220216824814432
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-08,0.0005541474823185129,9.715877791876584e-05,6.829469255272437,2.8220216824814432
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",10,0.4969679316628894,9.715877791876584e-05,261.9547958240835,2.8220216824814432
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.0001,0.0005593576393768263,9.715877791876584e-05,6.938996015849498,2.8220216824814432
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",100,0.49698566408095163,9.715877791876584e-05,261.9594795730409,2.8220216824814432
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.0001,0.0005593576309395641,9.715877791876584e-05,6.938995788458672,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470975751896,9.715877791876584e-05,6.829460026446412,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.1,0.0012393022098726803,9.715877791876584e-05,11.276571852926974,2.8220216824814432
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-07,0.0005541509907987424,9.715877791876584e-05,6.829553474372961,2.8220216824814432
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",10,0.49696793166289005,9.715877791876584e-05,261.9547958240837,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.01,0.0011283310100421442,9.715877791876584e-05,10.556057177274585,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470976092862,9.715877791876584e-05,6.829460028792175,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541471002603265,9.715877791876584e-05,6.829460093265514,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-05,0.0005545487217024812,9.715877791876584e-05,6.838909924059752,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541471005327644,9.715877791876584e-05,6.8294600988650185,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-15,0.0005541470993688721,9.715877791876584e-05,6.829460080149072,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1,0.00690143356823213,9.715877791876584e-05,28.33642149083464,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470914554092,9.715877791876584e-05,6.829459871195924,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-20,0.0005541470996960389,9.715877791876584e-05,6.8294600875777025,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470969229396,9.715877791876584e-05,6.829460010126537,2.8220216824814432
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.0007291732174782066,9.715877791876584e-05,8.512211711771213,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1,0.00690143372433393,9.715877791876584e-05,28.336421872004696,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470947859692,9.715877791876584e-05,6.82945994505897,2.8220216824814432
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.01,0.001128331010466415,9.715877791876584e-05,10.556057181667644,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-05,0.0005545487305102621,9.715877791876584e-05,6.838910146589592,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-06,0.000554186169875457,9.715877791876584e-05,6.830396169625528,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-15,0.000554147098401052,9.715877791876584e-05,6.829460052542242,2.8220216824814432
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-20,0.0005541470986681154,9.715877791876584e-05,6.829460061332304,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-08,0.0005541474892677264,9.715877791876584e-05,6.829469448931658,2.8220216824814432
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-09,0.0005541471289165554,9.715877791876584e-05,6.82946076594825,2.8220216824814432
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.1,0.0012393022143773404,9.715877791876584e-05,11.27657187423008,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.0007291732055931488,9.715877791876584e-05,8.512211629768535,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470898800789,9.715877791876584e-05,6.8294598239101845,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541471050172037,9.715877791876584e-05,6.829460219548892,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",100,0.49698566408095163,9.715877791876584e-05,261.9594795730409,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-09,0.000554147135444307,9.715877791876584e-05,6.829460939699658,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-06,0.0005541861739611647,9.715877791876584e-05,6.830396274907301,2.8220216824814432
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.0001,0.0005593576424842825,9.715877791876584e-05,6.938996100513637,2.8220216824814432
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-08,0.0005541474792302053,9.715877791876584e-05,6.829469185711476,2.8220216824814432
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-07,0.0005541509951257486,9.715877791876584e-05,6.829553597280343,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470975752546,9.715877791876584e-05,6.8294600257809,2.8220216824814432
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",100,0.4969856640809517,9.715877791876584e-05,261.95947957304094,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.1,0.001239302198613581,9.715877791876584e-05,11.276571799681273,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",10,0.4969679316628894,9.715877791876584e-05,261.9547958240835,2.8220216824814432
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470973503803,9.715877791876584e-05,6.829460021357054,2.8220216824814432
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.01,0.0011283310108879735,9.715877791876584e-05,10.556057186032614,2.8220216824814432
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-05,0.0005545487203982697,9.715877791876584e-05,6.838909891734131,2.8220216824814432
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-15,0.0005541470964345571,9.715877791876584e-05,6.8294600028725085,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.0001,0.0005593576455895798,9.715877791876584e-05,6.938996166525983,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1,0.006901433497617227,9.715877791876584e-05,28.33642131840685,2.8220216824814432
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470967172943,9.715877791876584e-05,6.829460011848408,2.8220216824814432
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-20,0.0005541470972547142,9.715877791876584e-05,6.829460026129281,2.8220216824814432
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-07,0.0005541509976200718,9.715877791876584e-05,6.8295536441479605,2.8220216824814432
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.0007291731737699672,9.715877791876584e-05,8.512211412560859,2.8220216824814432
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470969824859,9.715877791876584e-05,6.829460018325602,2.8220216824814432
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-06,0.0005541861847048119,9.715877791876584e-05,6.830396546701428,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",10,0.4969679316628894,9.715877791876584e-05,261.9547958240835,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.000554147110584853,9.715877791876584e-05,6.829460358681114,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470971780067,9.715877791876584e-05,6.829460015339327,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541470854515717,9.715877791876584e-05,6.829459708575699,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,inf,inf,inf,inf
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.0005541471002862755,9.715877791876584e-05,6.82946009649905,2.8220216824814432
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-08,0.0005541474850149431,9.715877791876584e-05,6.829469324796323,2.8220216824814432
