9.197296155000000084e+00,4.620000000000000000e+04
1.745669623999999942e+01,4.620000000000000000e+04
2.090832277000000161e+01,6.950000000000000000e+04
2.293620616999999839e+01,6.950000000000000000e+04
3.315166878000000139e+01,6.950000000000000000e+04
2.979298689999999894e+01,8.420000000000000000e+04
3.713561470000000497e+01,8.420000000000000000e+04
2.464723277999999951e+01,8.420000000000000000e+04
3.852133502000000220e+01,9.660000000000000000e+04
4.564005070000000330e+01,9.660000000000000000e+04
5.195183776999999736e+01,1.055000000000000000e+05
4.608787494999999979e+01,1.055000000000000000e+05
3.779890155999999735e+01,1.055000000000000000e+05
4.115758344000000335e+01,1.141000000000000000e+05
5.011829320000000365e+01,1.141000000000000000e+05
5.465568229999999517e+01,1.141000000000000000e+05
4.520912547999999731e+01,1.204000000000000000e+05
5.272919307000000089e+01,1.204000000000000000e+05
5.687790452000000130e+01,1.204000000000000000e+05
4.889733839999999532e+01,1.260000000000000000e+05
